2 0.002410
3 0.002276
4 0.002166
5 0.002049
6 0.002040
7 0.002048
8 0.002143
9 0.001688
10 0.001437
11 0.001445
12 0.001437
13 0.001438
14 0.001445
15 0.001438
16 0.001438
17 0.001445
18 0.001717
19 0.001874
20 0.001648
21 0.001654
22 0.001647
23 0.001658
24 0.001658
25 0.001649
26 0.001657
27 0.001649
28 0.001649
29 0.001656
30 0.001649
31 0.001657
32 0.001649
33 0.001649
34 0.001656
35 0.001649
36 0.001656
37 0.001649
38 0.002774
39 0.002243
40 0.002209
41 0.002208
42 0.002201
43 0.002209
44 0.002201
45 0.002208
46 0.002201
47 0.002208
48 0.002202
49 0.002213
50 0.002201
51 0.002208
52 0.002208
53 0.002201
54 0.002209
55 0.002201
56 0.002208
57 0.002201
58 0.002208
59 0.002201
60 0.002209
61 0.002208
62 0.002201
63 0.002208
64 0.002201
65 0.002209
66 0.002201
67 0.002209
68 0.002201
69 0.002208
70 0.002208
71 0.002201
72 0.002208
73 0.002201
74 0.002208
75 0.002201
76 0.002210
77 0.004346
78 0.003774
79 0.003642
80 0.003641
81 0.003642
82 0.003637
83 0.003643
84 0.003641
85 0.003642
86 0.003642
87 0.003642
88 0.003650
89 0.003654
90 0.003642
91 0.003644
92 0.003643
93 0.003642
94 0.003634
95 0.003641
96 0.003642
97 0.003641
98 0.003642
99 0.003642
